stock_code,stock_name,entry_date,entry_price,exit_date,exit_price,quantity,pnl,pnl_pct,exit_reason,holding_days
META,Meta,2024-04-05,524.237548828125,2024-04-15,497.28704833984375,37,-997.0,-0.0514,ES1 손절 -3%,6
PANW,Palo Alto Networks,2024-04-09,139.56500244140625,2024-04-16,137.50999450683594,39,-80.0,-0.0147,ES4 데드크로스,5
AAPL,Apple,2024-04-15,171.132568359375,2024-04-18,165.5334930419922,111,-621.0,-0.0327,ES1 손절 -3%,3
AMZN,Amazon,2024-04-03,182.41000366210938,2024-04-19,174.6300048828125,106,-825.0,-0.0427,ES1 손절 -3%,12
GOOGL,Alphabet,2024-03-13,138.74169921875,2024-04-26,170.66055297851562,141,4501.0,0.2301,ES2 익절 +20%,31
TSLA,Tesla,2024-04-29,194.0500030517578,2024-04-30,183.27999877929688,100,-1077.0,-0.0555,ES1 손절 -3%,1
AVGO,Broadcom,2024-04-29,131.45755004882812,2024-05-01,122.05355072021484,147,-1382.0,-0.0715,ES1 손절 -3%,2
NVDA,NVIDIA,2024-04-30,86.35794830322266,2024-05-01,82.99864959716797,220,-739.0,-0.0389,ES1 손절 -3%,1
PANW,Palo Alto Networks,2024-04-22,140.83999633789062,2024-05-29,153.4499969482422,134,1690.0,0.0895,ES3 트레일링스탑,26
TSLA,Tesla,2024-05-31,178.0800018310547,2024-06-07,177.47999572753906,109,-65.0,-0.0034,ES4 데드크로스,5
AAPL,Apple,2024-04-29,171.9352264404297,2024-06-12,211.4347686767578,113,4463.0,0.2297,ES2 익절 +20%,31
AMAT,Applied Materials,2024-05-03,200.59124755859375,2024-06-18,244.0255126953125,28,1216.0,0.2165,ES2 익절 +20%,31
TXN,Texas Instruments,2024-04-24,165.9216766357422,2024-06-24,185.37709045410156,115,2237.0,0.1173,ES5 보유기간 초과,41
ISRG,Intuitive Surgical,2024-05-02,377.6499938964844,2024-07-02,438.80999755859375,50,3058.0,0.1619,ES5 보유기간 초과,41
BKNG,Booking,2024-05-03,3520.762451171875,2024-07-03,3863.7724609375,5,1715.0,0.0974,ES5 보유기간 초과,41
NFLX,Netflix,2024-06-14,66.93800354003906,2024-07-12,64.76000213623047,1,-2.0,-0.0325,ES1 손절 -3%,18
AMZN,Amazon,2024-06-07,184.3000030517578,2024-07-17,187.92999267578125,103,374.0,0.0197,ES4 데드크로스,26
GOOGL,Alphabet,2024-06-25,182.85955810546875,2024-07-18,176.55990600585938,114,-718.0,-0.0345,ES1 손절 -3%,16
